id,price
2725069150,731221.2846526324
4008400035,593573.8848183136
7016310270,458047.85978666483
1432701230,227781.62791543445
3278606050,379183.6832962191
2473350710,402566.316563006
2185000685,205734.4844121874
7792000025,362516.2261759674
6868200029,448924.6319444945
624069003,780440.1507088948
7431500280,816769.918045541
3296000040,547481.1104300768
1118001215,1585445.9187109102
6453900040,625037.1315879953
333100209,760893.2783276967
34001765,635615.4270350145
8946700100,387047.6482690276
5561401210,529181.5699503093
6671900095,327168.0436621377
3275850020,703095.4820699991
3876300600,373061.708548241
1450900020,306573.867690651
8562780280,334057.9215654903
7663700973,305314.29604576307
2126049032,383856.0808151611
1823059159,223555.5355458118
3438503426,262958.08565359877
9297301495,472229.6623544553
7140700850,416913.4145311135
7942601805,654170.6723308848
2555900030,361278.70887388923
2887970040,347754.39072596485
7419700010,630031.2788551201
2239000011,413415.260153703
9283800050,419032.5561423655
9407001340,387051.2526784024
217500140,525805.1984303317
7212660520,273061.1581904027
3298201170,402645.5121986047
3057000400,272504.6056490594
6865200444,497130.47722487565
6071600340,516745.76952028135
6821600005,720011.2711651248
1235100371,636492.4563618853
7796450340,340019.34793324635
3603000410,187952.62621952992
9297300255,555165.3930905107
9126100850,549921.3350736654
2770601462,484594.088509959
2599001500,227259.24789015314
1102000095,580812.7406721322
1853080640,905287.7122803433
9551201585,1032203.6057955718
3438500796,297521.830261879
7518504291,516417.7008196522
9269200340,498999.0764796039
715010130,1567727.0900180915
1982201485,640740.9701953228
9526500080,432286.10834750044
9277200180,516997.5674750336
6669150280,344976.09829206014
8917100153,645035.7500245804
3760500516,962255.3347336228
2725069050,882416.2335090978
3332000091,374337.73464063456
8562770080,549464.2836149891
8151601190,247077.57647917655
8563040160,573192.9511130532
240000269,574158.6656703348
4307350200,381969.1463590496
1311910300,277420.70974792895
3574900030,557556.1191512203
7853230570,437978.4660368955
320069049,414259.053325701
9839301060,638188.477385447
7011201333,524215.7748538962
2781320100,297065.228659313
3421069120,442428.832723972
7852030320,447024.9409045119
5316101075,2275457.412072036
5309100750,499521.40046186635
629000730,671108.1534489859
511700170,307851.8252816979
1562100030,536953.630997217
2489200230,642974.418069373
524069116,476525.03493307513
5315100737,998014.1862684803
1868900675,735776.2684341569
1608000120,335081.12813454145
705700240,346926.59853877866
7575600610,293161.2985154497
1778500015,751515.9203795734
5423500240,273903.5788969182
6713700025,321420.5682560252
2734100734,316177.10481675505
301402280,245131.730267096
2113700205,316178.2764832913
4114601570,3250413.914460604
3332000615,382130.23688697827
3630050180,353594.36640960287
6852700520,604295.7765550454
6870310010,553797.8720263114
6163900981,300745.7258044984
393000142,348148.3348716003
1771100130,370398.6167794034
1442860160,384639.6519504557
9191200435,484593.7831198089
6788200800,1050004.9513796817
1115300070,748568.5450533271
3176600105,722925.6726121434
2770604665,660720.5568755833
5469500580,411844.973259684
5680000545,405244.4715849738
3424089119,690278.8331833209
1328300180,323029.75851387123
1773100922,333141.6102075255
4123830480,334156.43998141505
9808610190,826712.9583371193
4250200140,326210.1769646698
4217402115,3855586.2855138164
3831250350,428124.9803731791
2397101055,842956.9778065915
6817850110,865416.8705492868
7526800200,607722.625201535
7853370100,657057.5741173688
2523089025,874976.4501953572
9476200680,331144.4403344579
5714200140,437745.4007585377
3575304895,461454.33598306635
263000018,414013.6070034924
8080400177,547159.659420489
6450304130,336787.67079007137
514500090,527729.5543248459
9477000300,455022.3166758557
853600310,1284463.256528354
1951600240,205431.20001271402
1099900120,330611.360461469
5323100120,524730.5060819673
1223089016,387779.38942795154
522059172,259616.05863367068
1930300190,662942.8605278252
9542840410,386748.1961290355
8665050530,514198.06020185095
5592900205,433502.3936156186
5450300010,627823.5603622361
2459960030,509413.6264794078
3331500455,563259.2363383909
3432500705,418220.09407179605
3702900165,491143.59369811317
5249803550,530262.0616971734
626049058,407653.8305397094
1788900380,197434.196914667
8075400360,232575.2796224242
9113200250,704043.4752657423
2738640040,1130643.2407923883
7821200307,534611.1362622937
3530440140,257090.1360821974
3582700130,522312.73998845025
9276200569,693237.5499035267
7197800020,610655.0172131136
686200490,521644.8115670983
3501600100,375343.9887552111
6383000690,621610.8106525046
7604400150,372369.40927427233
5249801411,705305.6410954165
2607720420,505912.188356091
9561100010,370687.2095538273
1796370590,301264.76493094856
4077800593,370306.9221282641
854000165,313091.53837344743
5536100010,774188.8732118054
4188000670,801161.2383375785
31000165,1217861.2271945688
662350050,867163.031162369
4137000280,348831.4106066515
6169901130,1098717.2247460145
1953400510,268866.7243609157
7518506716,958265.7844362862
1552520010,407837.4955603772
7955080270,339804.44604644197
9212900100,532735.2461736321
3438500798,296704.0282491087
7899800890,234339.6170684929
4319200605,508309.0536658185
1329300480,572763.7395272036
8935100100,635427.5148753611
5016001260,466125.48397596215
4337600280,367732.21534119244
1446401220,698710.0199785075
7135521530,584974.4767874123
6888900115,325154.3707115431
2413301070,314196.02255803836
345700040,281651.98381705047
5566100145,522713.45124998054
7634800070,431566.78489602654
9346910500,609634.7716366673
3529300060,310008.81436900614
8128600060,784073.8331363144
8572900275,231808.9488947151
4139420590,1288453.358247947
9274200322,590533.1889804992
1472700200,602323.8023646582
8820903380,623654.3321148154
8563010130,845791.7789270728
8965450110,767662.179335501
9274204230,488061.10782542324
8165501700,364077.64618702006
2193340260,553236.0991226442
1860600290,941352.1854610783
1222000055,277143.19441928033
2492200280,490308.86375797394
2488200455,451536.8780697834
809001520,1289791.2557407843
1796361140,302878.88352089975
6398000011,835554.8731273337
6813600365,610431.4847834442
7504100920,704734.9745038246
8835770330,731059.2897717272
524059322,922578.5826041638
4307330280,437733.4097107757
1245002952,1103926.429920891
2021069059,285443.84393563314
5700000595,614518.3389764451
3629970930,678980.5540900031
3336002215,271519.1003969387
5100401060,679746.0995906566
3278600750,296387.98809918814
1126069045,930371.6832191617
7568700175,347317.62261853
452001475,501756.752111613
9283800230,512263.1993422233
1737300130,579960.94396824
6189600040,485134.98899519595
3679400025,435645.07876866776
1096100010,339826.22402856755
9513900050,247116.22802085488
5452800645,830908.4151916477
273800100,292960.15026455105
7228500037,502948.6552878313
808300090,607970.9707367517
2493200215,575948.1749890867
5035300255,632019.920104467
3380900160,461659.6214469781
3630000130,398008.29221244314
7300400670,332364.265015512
6798100070,375131.0266523356
8078400010,543868.621214249
5566100060,542925.4727173595
2768200212,470753.81078281114
4035900060,543377.9064621914
9460000110,332085.1454505402
7199320190,507109.4784056195
2225039081,484304.7788189276
9512200050,550872.200486299
2634500085,316949.84035153384
3654800200,416499.55789902946
2724079090,1128013.9471191803
2597520720,864462.9482726501
3034200426,429734.2628405913
984000130,316664.96387325233
7852020670,472191.7015569904
7923500060,619709.2005178309
2310030510,309670.33936029265
2205500540,511336.2342682133
2493200015,420879.5050662993
7853361420,539160.0310388423
5652600605,555696.3720547667
5285200020,312437.7595347862
9406530150,382731.9889557806
5706300020,453356.9328796928
3278602490,361159.72007455555
7197000100,568100.4035772121
4447300008,566490.8084441709
7899800045,234955.39618849923
9250900095,324876.9197085861
9268851740,530707.5962469853
8682261440,581960.0469166652
7284900385,768428.8784344373
8079040300,495518.4054103343
2225300585,404139.29944595526
3223039013,489357.42938592046
2013801350,285911.35600872245
4055701110,702593.5679950061
3578401770,458545.6973995634
4046500720,472523.2432133745
6145601745,358111.6836238983
5207200195,638154.9506850016
1972201856,499215.89737056516
7212680080,298963.60986796056
7277100510,587592.8385236468
522079022,578060.9375911378
5605000440,793141.6175640841
6632300230,491507.9031045222
8815400165,673356.315022562
6708200320,475993.190090981
2426059076,609976.527779052
3260200200,531024.313059448
2770601741,447889.70178535447
4338800500,285398.95809774543
9201000320,803708.42995429
7655900038,402246.3448162906
3625059140,600155.0703093936
4222310010,236803.15874325807
2114700115,334737.41359105404
3291800710,351765.09768916713
9406590010,385692.5581174329
3025059124,2982235.498204719
7972601250,384892.7246684372
930000470,764036.9695969207
6690500060,501420.42280809564
16000015,249145.64591152448
5693501102,577581.1012668347
8079040490,439777.903458298
7225000155,355264.26769566623
8819900170,751958.6223691318
7972601270,334101.5261191254
1224069074,783512.2384616636
5126900321,315576.8007363451
3438501860,278269.61975903425
2822069080,397140.95201134856
1656600310,671185.5596610904
3856900507,1222073.2997610632
1626069139,454921.80114540004
2524049257,1229801.2248501591
3904960150,520074.94263180817
7214820610,446975.41207852704
7977201845,588769.5860335452
2428100080,978688.7923295571
2202500135,359948.3824374036
1523550220,593436.2681802566
2313900610,538715.8399166976
4123840050,714681.9174818225
2125059124,876539.3279478841
1225039067,477733.152646128
6431500283,538488.0762005224
2473380010,316965.42933245824
5694501195,423303.5848421643
2881700046,468824.1881158009
6837820330,345619.1919228322
2337300370,215312.64954762833
3876540630,253843.72638626522
626059317,357547.94960361934
3374500520,330737.8682847433
7228501903,362014.7907916214
4019300051,596198.483084007
4232902615,827095.3785973972
3546000090,231494.21264767958
8127700215,762008.6996573162
3438501100,361845.0051796775
1769600066,787127.378591977
8146100610,582886.3649973472
3052700695,549110.3739258242
7954310210,647855.4765833446
3761700053,2455888.552534423
1320069179,369692.5428792183
1331900410,808275.7423859054
7303100210,362329.9691404964
2464400285,453518.9556032012
6163901150,386651.4955338778
8955800045,432744.4760960234
2314300200,403539.5276250824
9528104360,389586.9889822454
4177100005,583427.3171564139
8856960260,325271.57495344925
1828001220,579262.7267419468
3066400710,671723.976756082
624110610,790999.8410403677
4040800260,397744.3633164292
5019500215,520297.82757832657
2481630180,915697.7622988478
7203170190,640363.087994832
510001280,815761.3754974655
9430110120,779285.1912353089
1565950030,338289.22654620477
9828202255,762463.9011565152
3878900270,518228.7552911186
8091600080,229769.90665245298
1112000035,372536.7697258814
2228900270,328539.6115515491
6648701740,292263.1185059305
1245003740,705739.727480494
2174503441,594563.3882628299
7708250010,313085.9283456581
6072300110,782960.7067172589
2329800140,262088.7433607929
1494300040,482277.6444218759
3832050130,310248.1171444522
7203100730,795138.9037209393
7199330170,517173.4901172841
7785000220,593414.3451637959
1250201175,458956.2305527646
4054500180,965793.6422002078
7905200061,432454.9523348119
3751604895,248549.9024972784
5220300140,403309.49488127034
3323059027,319269.1199812486
8651611980,846747.6063850154
8673400190,540944.7614578712
1668500100,783442.6783167818
1023059365,514777.75632767315
3308030060,325403.16626348847
4232400860,907010.5054214706
2144800615,232867.91480168357
1568100920,1727197.6564961197
9406510040,506068.1054957565
2923049421,336971.3534711066
1051000040,1533942.631287237
2077700042,604571.4008929069
9423800030,249190.73852860476
9818700455,569852.3354757755
7133300675,411315.13687353424
4113800550,615571.929225325
5553300375,1496418.9900243508
2025701530,273570.7832496694
7942601155,378830.3081473203
7524300020,276269.52871372504
2520069100,304666.6288151321
5412300410,230669.71500503604
7504110760,708675.3924919509
2594200350,454100.5650995899
2722059013,361426.60872795206
8078430480,566897.5751551727
1423069162,464748.1172694827
8856001090,219718.33680311777
7000100631,839712.87655542
4222200280,235794.0176886569
7971300050,599603.1627193354
2009001600,541605.2624943546
6619910140,634930.8147162875
2877100985,536318.4981462845
1196000007,382318.79489499365
1330850130,760538.0570720563
6664900410,277054.3529841504
1231001110,377828.9203030276
9235900030,263249.501315411
9407101840,325218.26931564487
9523103001,417217.6133959172
2149800278,323006.55034287495
7234601198,616186.153436806
9476700035,421141.92427480454
9297301065,522410.3319896061
518500700,634335.5693610957
7843500090,340201.9462088323
6056110780,343754.9524433744
2345700260,356790.0837851619
3509600070,239449.70233612947
1431700280,436642.66595682636
1623049174,308341.0942533395
3024089049,366131.48493353877
7853340450,421920.4344340816
7732410360,755374.5434680565
1446800995,343335.450971407
2946000285,245654.55838413473
425079100,460045.24488151434
3876313040,430941.8224227897
1762600260,972835.5285909573
1925069121,1053265.6824029346
7443000480,783683.780591552
7820000015,358732.62876442715
4027701253,444428.51755205775
2826049165,371349.98370878946
5426300060,1005477.363140666
1278000210,171904.60673226428
923000270,364444.1608283991
7657600005,352499.3408093274
3024079057,417570.42492196115
3276180020,377380.85239314643
7304300760,300877.8389160977
3908100020,514956.34568934527
8835400805,607876.6923240081
4051150070,238897.05358619642
3904930530,449824.0255548824
6163900971,372703.9854150535
7942600310,409942.4931104313
4365700330,302365.64771759603
423059207,289836.03130399686
3992700265,325008.43999142345
7177300090,476738.3853220001
2540820010,708784.4754861186
5700002510,871889.3957688565
5201000030,974973.2978326615
7631800015,2280752.403652004
2922702965,640455.079555098
1525059198,953145.4458603945
1245003160,841654.5611968115
3810000455,365812.52654799004
7855600080,700654.3908864898
5701500030,1041122.1599852355
7504020400,629509.2012152941
1402600570,292571.1606346537
7575610760,334672.0390612981
8731990370,380314.2708015246
5021900090,846620.9760442196
290000075,505528.2428254177
2841500010,455139.8262552296
3955900830,443928.44881903025
7852110140,506843.28788759146
1311400350,297425.3134598125
7773800015,540368.3516139897
4123400320,491269.8108449969
2725069157,817109.9557176474
666000143,783439.5324278509
5101408678,465142.15514884656
6371000026,420164.7758396488
2024059084,655844.1127523294
7283900036,316020.42416661925
8881900230,655633.4955326369
3959400135,314622.73438834934
7696610270,273797.1725324864
1689400150,810675.2672678711
5103900015,456981.07009824394
1441000350,405439.687824175
5101408735,398157.00756993
3126059027,2191296.2359246975
2320069014,465183.00949262205
9541600015,629133.9494444237
8682320420,670757.2920187676
1562200090,623905.408218892
3395070980,479740.0816874891
7349600230,305437.5219279325
522049122,300896.45087778155
869700060,314728.31853831635
811000055,1331179.5286268778
1221059176,373151.88336951495
1523059103,428336.04664611677
2025760210,820331.2477650016
9218400088,341151.2202419717
8682292020,456752.25545192393
2623089135,431025.0827501737
3758900259,1083579.0940488197
524069049,552970.7767477158
3121500150,866858.5617541124
5581400080,706063.5400013807
8087800020,442529.76092165336
4070700290,869037.3894553761
3296000170,576113.7192863768
9238500040,458215.3496900046
2744600040,392904.2443730216
6813600380,641541.2616777553
6140100150,467672.33074852714
2201500555,428832.5155736934
2600110250,687982.8906365664
4337000275,196528.37201080148
1186000150,545176.830657668
1972201963,777529.057589814
1105000745,312183.9708136682
2887700560,620276.3876820026
4039700080,609859.7664723194
522049104,280423.2970143057
4202400078,256560.57721658458
7520000695,200247.4491873865
7714000310,393434.0477056952
4319200060,687471.4679603704
8624700015,616582.6404109965
5104520610,327785.040352673
2354300845,287425.02569209837
3824100291,468246.4578959222
6151800612,239048.40091914788
5454200080,962483.8058129344
6413600290,357736.913942118
2131200065,279349.0399702022
1459920010,280612.54721778474
50300090,393480.94278921967
2326300090,638086.9765992182
7714000070,388231.25273565267
3630180500,1002298.9156512
1727850340,998464.2224036198
8691430330,930766.750896756
2310030390,286870.098339441
5561400610,505608.6850501196
7010701016,496967.75878838653
7883605915,265749.0596147341
1282300995,377317.63385754445
4040700310,444313.147664322
3353400435,225848.52211738002
2143701015,633270.7797964442
255450020,387007.7691464315
1020069017,430004.490941211
4038200120,459165.3643093606
9284801100,316356.94705777976
1965200075,677626.8788021605
847100047,552011.8279735807
4038700720,493738.7625955171
6815100085,841955.2907220004
2508000020,284815.0848372605
255520180,641628.9760439807
6822100750,670500.6434233503
869700050,326441.8897857693
1775801405,546538.2945897231
6600400090,244438.3953125506
7202330270,572966.5250036493
1683400165,824645.5416884668
2625069070,995217.3844988785
7625702440,450504.58239425195
3388000640,257430.53995667468
1899400365,332594.55359510775
6899990200,668147.3732967563
5569700020,867936.488718924
986000045,276693.6084250667
3293700221,362726.98499482975
3764800250,383908.4644160563
2291400566,341791.7823466381
4219401236,1474347.3919147782
4239400840,286469.25092890486
7211400990,262213.71824244014
7696500280,212400.9148773308
7215721070,467034.2136556515
3204850140,346422.248017383
4322200220,744450.1205512058
2566300100,1094256.9439805674
1944900090,405775.54077578266
6648500390,292963.19823738147
7385300020,688388.7370584563
1704900135,302576.70875112346
2877100655,716045.207363327
2726079098,593451.0348691997
7625703800,572669.09285516
318300040,523197.8381365458
7922800190,530841.2844036985
2023049361,265638.3765093884
8946400210,503516.3577236875
6071600450,502394.27853468055
4343800100,465840.61280311446
1443300140,419383.71693084214
1024039001,879800.3768067509
2767704860,553310.3447491038
7234600851,629872.9082701126
644200065,901118.2357816088
7784400035,724312.7932945747
3826000560,253820.2862281547
9272202260,384979.18697852414
263000253,461905.26236977533
3621059043,480256.4108973391
240000130,464858.5409559778
1352300120,237095.46606671283
7849200861,347768.17724663013
2487700130,619758.180017151
1796100140,245758.99452346846
7234601221,512013.7400630868
8651710190,465289.15395904606
2916200091,651951.3602483054
1232000915,488507.11503785616
1545801970,319102.83715632925
3211200420,318399.11496139
7686204675,257870.20875182413
3141600210,228969.39413939897
3959401284,465042.9807116178
2113700825,342112.13713578624
3876000710,438785.81411140587
522069022,512440.5371668643
3214200070,446535.87045047287
1221039156,293667.36270948837
259600790,425664.6134021732
785000040,476594.77274767455
8138870470,484080.19923579716
2596300035,352177.52800165094
540100057,1508279.9482881953
3073500045,492166.3349202179
5363200266,411135.24222730217
8682261650,510316.8303856226
3224510080,780770.7124194249
3211270160,425909.73425404204
9269200520,239121.96533305672
293810190,490031.39915853937
4197400043,504252.15935163776
3026079031,301587.49592869123
5332200405,873894.6904850671
2473411210,397772.33119759435
9268200315,486567.64269488835
8123500050,611055.6667783456
3221069091,486910.91560379055
2485000165,637073.0197019395
4058800215,560828.6833118891
1926059039,805376.392344654
2533300680,931055.1448673599
3343903640,340854.5094195693
5700003705,951789.0964471314
2023049372,361790.41631794325
4058800830,568668.8648055537
3333002302,405294.60866891016
2944500340,305151.8532850621
1982200790,520297.7075507731
8929000270,485254.04473090044
8122101440,286028.70422433375
7525530470,768921.5863668462
9332800020,629630.285699157
3878900525,252216.58154948783
5420300210,327442.4058277232
9232900165,378202.24466406886
6414100026,463195.8170633208
3013300660,752272.0366347732
7954300120,525220.4189414072
1081200360,331348.6501772913
2877102345,567964.7299570492
2202500255,476702.7387437445
7984400050,245632.16107510688
9558020380,465645.33303085744
7812801850,209237.7508577276
8944460020,395285.0123231255
2306400040,602379.0981730892
8649400410,286392.1742271788
7889602020,243256.50216644641
2041000025,526514.9814625357
871001484,566189.039352578
2767602141,480626.41361168225
3630180470,777567.4857984043
2769602140,422086.92794347083
2473250280,335476.760341062
5422560660,516948.0745258298
3756600240,405744.5881333123
8651600160,794099.3908644685
7202300540,802256.9822016851
8961950250,415319.9271271648
3303000130,457435.0921523554
798000062,300383.2292385308
1695900150,729026.4143977563
1604730150,524558.4233727016
4136930310,526156.0384193003
8835401250,1271646.6958059818
8665900328,441045.6272705335
9262800255,276527.9571125045
1853080570,832108.359010053
5556300114,880452.8150026869
9517200290,433407.28850458685
4037200295,478560.6763501957
7417100123,363957.5621084878
2620069077,213555.66970946093
7922720040,663266.4486166999
558100090,554577.276064167
257000037,273993.08165264886
3319500385,480330.1534985472
9297301520,351622.3675361715
3580900090,354405.45700509526
1321039076,190868.67169963912
7227801581,308739.2717153283
9407001620,280781.78157464275
2130400150,368861.06896832667
2312400200,239821.83720343164
4046700210,374997.8981121256
1193000480,843938.4476470702
1492800296,507540.71093819675
3013300017,522323.59088379727
3630240140,551194.9756220805
1049010390,414621.2970721981
9320900420,181241.26052383846
4315700060,427841.77117185167
2591010290,353008.24221973337
323089085,679014.2031293651
6600400270,210580.78716856547
2919701105,459636.115646519
7202360670,920049.0712837639
8927600100,774279.9899014402
3211700045,557607.877142923
4027701326,471517.61039246846
1601600195,330754.8500045425
7853280350,723052.5706175022
3629970130,704398.209934395
7203120020,719829.6948579461
9542900190,355887.7361541496
8035350120,485373.2544751779
1238501184,972341.7191523095
251200240,523917.82831070723
8945300200,207913.2682652754
2162000160,991937.1983878147
5466310060,195214.3303249212
1239400064,871770.1178740055
5205000020,352159.6795211083
1720800305,618124.4377633188
7280300375,609680.2177559861
2095800400,463352.13193007093
7852010950,504149.96219416906
1428001160,564476.6507529038
9528104910,714990.3679139118
8644210470,885945.7924345013
7923300310,483633.00169481547
254000100,661883.7637890942
1931300688,485856.7769747665
7007700030,576177.7305035347
422049178,264500.77614210517
422069067,452505.04752142326
2923049393,363972.2937105031
930000305,426643.09882575396
2461900448,526840.922183761
2610100020,329855.9138050449
2895550050,289714.8201290252
7701700040,294588.9510103343
2460900020,514379.4913445763
9827700105,572558.1035804676
1005000240,407558.2905755639
7200001254,536991.1011979082
866400040,562452.0339624941
305000170,634764.8488489462
2260800110,787290.0576627369
3442000127,721519.226271491
5253300437,468799.42997140065
7576700150,896701.6178368023
5469501410,454049.7540946592
5104531120,699190.0293305994
723049434,330877.46661411517
622069006,1138752.861956445
2517101200,308070.3200305481
8159620160,266800.31275805953
5561300640,463112.5669441385
3317010130,292226.8791778755
4364200250,398095.7952668809
8732300060,830651.1107375538
5603700025,721599.8025804076
3585900190,981863.1937042176
3996900575,279469.7588551512
8731801260,287764.06716556696
3810000860,362259.4208707473
5700003585,1682717.8146879626
6332000050,507456.95586915145
9286100250,464644.7057196702
9471201110,1054517.6854436225
9290800050,572230.0328953742
7300200400,590514.212480425
526069024,888537.0548050894
1454600156,914337.604647155
3904980360,516626.3608891928
2626119062,226691.9787021959
8651730290,433146.4101182735
7611200195,657402.2714959981
1919800260,538706.7771237507
6632900354,273854.2728439605
3972900195,304105.90168015915
5151600170,266816.1009011555
7016000440,511619.7101736515
871000435,746496.010049558
9578060540,474906.0984007262
2332700060,779868.2187870282
766000240,292661.531801527
4363700200,529505.5307622087
7100000250,463533.68319443235
2781250560,225790.63516593334
2781250100,410057.79052192863
5419800220,303749.08389292104
7147600245,256007.2882363253
2926069083,1068789.3906310298
6189200125,711424.4107055797
9542830160,326938.52001475
5152200020,309057.5815322588
9412900045,432999.3533087453
6600410480,232882.20319666737
6979970080,523199.5269237364
5636010280,267353.60116495757
1732801300,1098435.1985426247
5561401530,518598.1009565316
9578500510,361028.6416371266
7304300906,306348.3213031885
1223089077,627153.8022206255
721049207,277634.6460473126
8691330310,782491.3531841771
1523069204,502559.870337138
3188100105,604547.9552288405
6608500290,380705.86596012826
2891400410,396034.75113972736
7663700551,358270.97739254293
5413200140,274131.3724072152
425069139,550457.530804304
6713700155,397820.751799
2767603505,479618.9700195833
7789000080,308985.44428484305
9211500620,251625.20503837787
3750604417,192569.24682893747
7922800320,519254.11188293813
1471620240,427177.7761196815
2222059052,379987.5070533135
9551200270,988506.784146287
2767603160,892881.6097382522
9406710060,384826.83026538626
8929000250,387579.82295815996
5538300120,387739.3935820286
2223069120,482610.97448975116
1652500060,1437483.159678462
8564500240,430324.8483546579
3629700120,583949.5098780275
3943600070,431062.7388198065
4171200025,370791.27799899527
2425049063,4034147.84147856
9828701650,503787.5549518097
3581000340,349292.0671264623
8100900015,457063.0504483218
2125059161,1081650.1277145736
304000380,241399.61140086688
8146200070,1515264.2443871114
686530170,568516.4162968356
2917200645,493034.4697729162
9547200530,732477.190356862
2122059199,394513.6636512909
1150000740,627015.3903924288
5706200060,348786.949899523
9265410010,231878.60301930798
4083800555,528285.7068460186
6152900332,347432.1907875471
2520900301,250608.92862756978
9828200790,596806.6741749758
1657530180,283234.9927412226
7471900045,271159.9500064014
9828200460,340518.78666765185
1775900140,439961.07803352707
6139800430,474479.6988291809
7214400005,507904.04222016735
5332200026,496191.8377347405
9510970300,813233.1983763941
2540830020,442352.3903112888
3392100140,191065.95674051886
1326069191,385260.4273794401
2125059112,936591.8573076989
859000022,306042.1476298525
8854100350,610074.3506518182
121059007,240771.3449033353
7977201707,521261.15837858577
3859900060,2682879.8204127634
8815400735,717042.3482147442
705700530,323467.09375792707
6600780130,385099.55534011946
6378500105,432409.3870801263
8143000310,460877.62365565816
2877102330,811993.6787439327
3526039074,569890.7972174675
2115510300,286996.35803978227
3024059014,2006329.3042460452
2141330360,553196.0124707766
546000400,519002.5647973733
2071500011,464171.6158520168
7972000240,249182.5298453172
7016200460,443425.47432419204
6204200180,427339.53344029817
1552100135,1142079.294697368
88000173,393132.55574960104
2581900235,831144.6315287924
9211500560,245148.6604841959
621069218,414686.63054132846
1321970240,282661.0773045175
798000630,320792.72287935857
421000285,354421.6690046962
2824600180,782040.1406933086
3832051140,362254.7186052378
1237500105,1150886.1596087355
8802400906,339731.18114782154
3166900270,409106.85382579797
3682000060,362855.58498826117
5469700020,296619.4828908522
1245001820,724269.5958335071
9547205660,650021.188988205
7974700122,679389.0769421812
